Cmax,AUC,t_half,Vmax,Km,Pfat
2.685080207096476e+37,2.319564276235787e+37,73.77814183564112,10.249037102151139,0.5962945362767963,29.27363150944931
2.735758620258042e+37,2.3633439132221255e+37,71.90191557943083,11.308039487045773,0.40316105442286676,33.100547363014066
1.8563892218627144e+37,1.6036817486648682e+37,62.67768702882858,12.329022979666487,0.5384808771872862,27.426584600856525
2.8819121693483094e+37,2.4896017994554196e+37,78.77532990322682,16.652698999592523,0.6535989169432919,25.97158207427434
2.4987899288313375e+37,2.1586334134139625e+37,61.57835983603358,13.263000845013275,0.7859826244251005,23.933200704828348
1.9967582039011053e+37,1.724942512260425e+37,62.88553888495712,7.211631306383807,0.41092783756924495,23.2144331820118
2.881370516355706e+37,2.48913388087018e+37,71.58928260694388,6.55950397965973,0.3984846800238329,33.87687436904217
2.76191086355758e+37,2.3859360909681423e+37,75.94253621372935,8.209029663047502,0.6190830335887576,20.09536205262535
2.9247471744882214e+37,2.5266057397594445e+37,75.28187203040294,13.061374237618036,0.372676013997688,20.902355509267633
1.8856203423530456e+37,1.628933680679605e+37,76.94568152035427,11.490803049949987,0.35525066781020687,29.6218026854568
2.7523393509471097e+37,2.377667533976023e+37,79.32672622265423,6.909022033228807,0.42006738707109614,28.086278242054213
1.7431957991640541e+37,1.505897176381797e+37,77.06869307062807,7.389194185210545,0.30611219206887613,26.810827961356598
1.674574174901567e+37,1.4466169106393216e+37,76.15203404279791,6.253518476484601,0.5925254302146484,23.534483415175984
2.853980098912946e+37,2.465472079765135e+37,66.39885390749271,11.057428911106955,0.5411232586386026,27.45997096079298
1.7138487657868813e+37,1.480545110527198e+37,59.82054412330156,6.3085979442997235,0.6041395826985096,28.257801638785207
2.812179957838607e+37,2.4293621290376295e+37,85.59750846472781,7.371197340630599,0.47040215604534413,24.80423407285694
2.7090022611783504e+37,2.3402298570686587e+37,73.2774886164247,9.604541482200696,0.6552715830696438,19.2292390182145
1.9426942470588387e+37,1.6782382005635755e+37,57.520818385246784,12.051704353818483,0.697039045322829,27.010820068502046
2.4029584187500065e+37,2.075847302691871e+37,74.94605765325383,13.872094337018375,0.5321552378960482,30.811670165296253
2.4273413626705166e+37,2.0969110331227154e+37,85.39907522359438,8.999426222784152,0.7391208490776916,21.22521988115264
1.9383291895174172e+37,1.674467351741244e+37,74.15330670122876,15.836151727875214,0.5481343502939615,16.426083411766257
1.9143844090264803e+37,1.6537821382112002e+37,85.54047860929036,12.064140990110708,0.6238537520400794,22.206935138903262
2.252076084490834e+37,1.94550435370373e+37,76.37873025802864,10.37759755763066,0.3837077525085674,33.622937755868875
2.928391077809697e+37,2.5297536040013442e+37,61.889048109718374,18.01781967538963,0.5004621724528194,30.605154177569847
2.0027938789657832e+37,1.7301565599547889e+37,61.57064575845037,14.954733438045931,0.6801590900148137,35.01857659733012
